route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
A,B20151206SAT,B20151206SAT_079700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_091250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_102200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_010950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_024200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_036350_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_047750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_058700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_070250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_081200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_092750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_103700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_115150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_125950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_136800_A..N04R,INWOOD - 207 ST,0,,A..N04R
A,B20151206SAT,B20151206SAT_012950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_026200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_037950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_047600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_056200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_065600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_074200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_083600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_092200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_101600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_110200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_120250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_128950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_141200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_014950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_028200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_039950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_049100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_057950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_067100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_075950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_085100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_093950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_103100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_111950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_122250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_130950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_142700_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_016950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_030200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_041950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_050600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_059200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_068600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_077200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_086600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_095200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_104600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_018950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_032500_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_042950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_055250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_066200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_077750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_088700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_100250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_111200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_123150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_133800_A..S04R,OZONE PARK - LEFFERTS BLVD,1,,A..S04R
A,B20151206SAT,B20151206SAT_020950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_034950_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_045950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_055100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_063950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_073100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_081950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_091100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_099950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_022950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_037150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_047950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_056600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_065200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_074600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_083200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_092600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_101200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_110250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_118950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_039750_A..S37R,OZONE PARK - LEFFERTS BLVD,1,,A..S37R
A,B20151206SAT,B20151206SAT_044250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_052700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_064250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_075200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_086750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_097700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_109150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_119950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_130250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_138600_A..S04R,OZONE PARK - LEFFERTS BLVD,1,,A..S04R
A,B20151206SAT,B20151206SAT_024950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_039150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_049950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_059600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_068200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_077600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_086200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_095600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_104200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_114250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_122950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_133700_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_035800_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_044950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_056750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_067700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_079250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_090200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_101750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_112950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_125150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_136200_A..S04R,OZONE PARK - LEFFERTS BLVD,1,,A..S04R
A,B20151206SAT,B20151206SAT_038250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_046950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_058250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_069200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_080750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_091700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_103250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_113950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_124250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_132600_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_146200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_038500_A..S37R,OZONE PARK - LEFFERTS BLVD,1,,A..S37R
A,B20151206SAT,B20151206SAT_042250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_050950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_062750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_073700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_085250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_096200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_038950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_050750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_061700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_073250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_084200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_095750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_106700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_119150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_129950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_141800_A..N04R,INWOOD - 207 ST,0,,A..N04R
A,B20151206SAT,B20151206SAT_040250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_048950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_061250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_072200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_083750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_094700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_107150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_117950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_128250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_137400_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_150200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_040950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_052250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_063200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_074750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_085700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_097250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_108200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_041550_A..S37R,OZONE PARK - LEFFERTS BLVD,1,,A..S37R
A,B20151206SAT,B20151206SAT_046100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_054950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_064100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_072950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_082100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_090950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_100100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_108950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_118250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_126950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_138500_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_043950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_053600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_062200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_071600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_080200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_089600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_098200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_108250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_116950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_129350_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_139800_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_152200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_049250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_060200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_071750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_082700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_094250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_105200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_117150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_127950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_139200_A..N04R,INWOOD - 207 ST,0,,A..N04R
A,B20151206SAT,B20151206SAT_052100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_060950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_070100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_078950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_088100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_096950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_106100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_114950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_127150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_053200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_062600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_071200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_080600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_089200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_098600_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_107200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_053750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_064700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_076250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_087200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_098750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_109700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_121150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_132050_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_143000_A..N37R,EUCLID AV,0,,A..N37R
A,B20151206SAT,B20151206SAT_058100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_066950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_076100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_084950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_094100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_102950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_112250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_120950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_131800_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_142200_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_154200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_144200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_059750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_070700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_082250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_093200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20151206SAT,B20151206SAT_105150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20151206SAT,B20151206SAT_115950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20151206SAT,B20151206SAT_126250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20151206SAT,B20151206SAT_135000_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20151206SAT,B20151206SAT_148200_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20151206SAT,B20151206SAT_146000_A..N37R,EUCLID AV,0,,A..N37R
A,B20151206SAT,B20151206SAT_149650_A..S37R,OZONE PARK - LEFFERTS BLVD,1,,A..S37R
A,B20151206SAT,B20151206SAT_004000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_007100_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_010000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_012500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_016000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_018500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_022000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_024500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_028000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_030500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_033850_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_036500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_006000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_008500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_012000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_014500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_018000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_020500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_024000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_026500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_030000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_032500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_008000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_010500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_014000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_016500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
A,B20151206SAT,B20151206SAT_020000_A..N43R,EUCLID AV,0,,A..N43R
A,B20151206SAT,B20151206SAT_022500_A..S43R,OZONE PARK - LEFFERTS BLVD,1,,A..S43R
